location_id,latitude,longitude,elevation,slope,built_up,rainfall,road_density,risk_score,risk_level,priority
6625,17.53,78.32,553.0,0.405,43.424199389873564,93.35575399666972,0.5342419938987356,55.87,High,534
3713,17.385,78.26,544.0,0.312,47.95694041561307,89.71014759052329,0.5795694041561307,55.85,High,535
7049,17.55,78.44,598.0,0.378,51.670362721378396,94.58438383159046,0.616703627213784,55.84,High,536
921,17.245,78.3,552.0,0.164,41.3054955475571,92.3170321271748,0.513054955475571,55.81,High,537
5785,17.485,78.62,520.0,0.379,58.955856701546985,82.78991418004858,0.6895585670154698,55.78,High,538
6441,17.52,78.4,596.0,0.816,57.165100374312544,95.19565075102334,0.6716510037431255,55.78,High,539
1121,17.255,78.3,550.0,0.304,43.142415130494115,92.3170321271748,0.5314241513049411,55.78,High,540
7041,17.55,78.4,602.0,0.235,48.66951651450544,95.19565075102334,0.5866951651450544,55.76,High,541
6841,17.54,78.4,603.0,0.384,51.47375181503261,95.19565075102334,0.6147375181503261,55.75,High,542
4993,17.445,78.66,491.0,0.319,57.39209361630135,79.76975306497205,0.6739209361630135,55.74,High,543
769,17.235,78.54,559.0,0.485,55.83476792416744,89.17398453065434,0.6583476792416744,55.72,High,544
449,17.22,78.44,614.0,0.152,51.670362721377316,94.58438383159046,0.6167036272137731,55.71,High,545
1585,17.275,78.62,516.0,0.319,56.70770456697132,82.78991418004858,0.6670770456697133,55.69,High,546
4417,17.42,78.28,573.0,0.305,51.71791832083781,91.09139350189628,0.6171791832083782,55.64,High,547
57,17.2,78.48,579.0,0.203,46.8534237888629,93.00002243586103,0.568534237888629,55.54,High,548
4625,17.43,78.32,588.0,0.92,60.706516171083464,93.35575399666972,0.7070651617108346,55.53,High,549
529,17.225,78.34,568.0,0.316,43.026594796176596,94.18102451020036,0.530265947961766,55.46,High,550
873,17.24,78.56,559.0,0.303,55.686521622540624,87.63791736654338,0.6568652162254063,55.41,High,551
241,17.21,78.4,584.0,0.387,45.92586452843057,95.19565075102334,0.5592586452843058,55.41,High,552
5393,17.465,78.66,485.0,0.287,54.526126100713896,79.76975306497205,0.645261261007139,55.36,High,553
1681,17.28,78.6,535.0,0.569,61.36166227060316,84.40458373703939,0.7136166227060317,55.28,High,554
1025,17.25,78.32,567.0,0.386,45.48518639124009,93.35575399666972,0.5548518639124009,55.24,High,555
1481,17.27,78.6,543.0,0.312,58.88062477356089,84.40458373703939,0.688806247735609,55.22,High,556
3297,17.36,78.68,458.0,0.599,55.610427700195565,78.44141283104987,0.6561042770019556,55.15,High,557
5585,17.475,78.62,515.0,0.659,61.09414214710837,82.78991418004858,0.7109414214710837,55.07,High,558
2617,17.33,78.28,567.0,0.371,50.10223745287408,91.09139350189628,0.6010223745287409,55.03,High,559
6665,17.53,78.52,593.0,0.405,58.55919743493448,90.60342545155716,0.6855919743493448,55.02,High,560
361,17.215,78.5,566.0,0.575,51.312348901248136,91.88972444162191,0.6131234890124813,54.94,High,561
4617,17.43,78.28,576.0,0.302,50.99085482467118,91.09139350189628,0.6099085482467118,54.9,High,562
7137,17.555,78.38,579.0,0.475,45.351012372419255,95.11287515155512,0.5535101237241926,54.9,High,563
5817,17.49,78.28,546.0,0.334,43.73928130451446,91.09139350189628,0.5373928130451446,54.88,High,564
7257,17.56,78.48,579.0,0.456,49.853197157739174,93.00002243586103,0.5985319715773917,54.84,High,565
3097,17.35,78.68,464.0,0.512,55.005817199849695,78.44141283104987,0.650058171998497,54.81,High,566
1161,17.255,78.5,597.0,0.871,64.01654398812249,91.88972444162191,0.7401654398812249,54.71,High,567
6537,17.525,78.38,595.0,0.719,53.295403408347305,95.11287515155512,0.6329540340834731,54.69,High,568
7241,17.56,78.4,594.0,0.323,45.92586452843153,95.19565075102334,0.5592586452843153,54.65,High,569
5617,17.48,78.28,559.0,0.251,45.21277576605556,91.09139350189628,0.5521277576605557,54.65,High,570
545,17.225,78.42,600.0,0.552,51.829747460477954,95.01797403480373,0.6182974746047796,54.64,High,571
4785,17.435,78.62,533.0,0.839,68.02088399261972,82.78991418004858,0.7802088399261972,54.64,High,572
257,17.21,78.48,581.0,0.456,49.85319715773809,93.00002243586103,0.5985319715773809,54.58,High,573
6729,17.535,78.34,579.0,0.385,45.285040373064334,94.18102451020036,0.5528504037306433,54.55,High,574
1281,17.26,78.6,547.0,0.185,56.32521612325847,84.40458373703939,0.6632521612325847,54.51,High,575
2817,17.34,78.28,567.0,0.483,50.9908548246709,91.09139350189628,0.6099085482467089,54.5,High,576
6721,17.535,78.3,540.0,0.398,39.46584035770769,92.3170321271748,0.49465840357707686,54.39,High,577
6825,17.54,78.32,559.0,0.367,41.370365838059634,93.35575399666972,0.5137036583805963,54.37,High,578
961,17.245,78.5,606.0,0.59,60.817122434493555,91.88972444162191,0.7081712243449356,54.36,High,579
6017,17.5,78.28,551.0,0.235,42.201302917579966,91.09139350189628,0.5220130291757997,54.31,High,580
657,17.23,78.48,600.0,0.567,56.10562089292759,93.00002243586103,0.661056208929276,54.28,High,581
6185,17.505,78.62,517.0,0.334,54.37715687944863,82.78991418004858,0.6437715687944863,54.24,High,582
6217,17.51,78.28,548.0,0.196,40.61722235505833,91.09139350189628,0.5061722235505832,54.24,High,583
7025,17.55,78.32,548.0,0.431,39.34291576530828,93.35575399666972,0.4934291576530828,54.22,High,584
1889,17.29,78.64,504.0,0.421,56.093455429720194,81.23170222284651,0.6609345542972019,54.21,High,585
6377,17.515,78.58,553.0,0.438,57.76456647216279,86.0344634604297,0.6776456647216279,54.16,High,586
353,17.215,78.46,599.0,0.424,51.00226573418287,93.90595639097702,0.6100226573418287,54.15,High,587
7129,17.555,78.34,559.0,0.472,40.80720905249785,94.18102451020036,0.5080720905249785,54.14,High,588
7233,17.56,78.36,566.0,0.525,41.97786927811688,94.77176177495001,0.5197786927811687,54.05,High,589
4817,17.44,78.28,566.0,0.499,50.10223745287443,91.09139350189628,0.6010223745287442,54.03,High,590
1217,17.26,78.28,545.0,0.268,40.61722235505833,91.09139350189628,0.5061722235505832,54.0,High,591
721,17.235,78.3,554.0,0.234,39.46584035770704,92.3170321271748,0.49465840357707036,53.99,High,592
4897,17.44,78.68,486.0,0.177,53.24546050173166,78.44141283104987,0.6324546050173165,53.95,High,593
473,17.22,78.56,550.0,0.275,49.84455463655902,87.63791736654338,0.5984455463655902,53.87,High,594
6081,17.5,78.6,529.0,0.683,58.880624773561784,84.40458373703939,0.6888062477356178,53.81,High,595
2017,17.3,78.28,561.0,0.418,46.60340517646876,91.09139350189628,0.5660340517646876,53.62,High,596
2593,17.325,78.66,521.0,0.112,57.392093616300905,79.76975306497205,0.673920936163009,53.6,High,597
977,17.245,78.58,547.0,0.431,54.973225741656904,86.0344634604297,0.649732257416569,53.6,High,598
825,17.24,78.32,577.0,0.305,43.42419938987283,93.35575399666972,0.5342419938987283,53.58,High,599
7121,17.555,78.3,536.0,0.344,35.84841390265959,92.3170321271748,0.45848413902659585,53.55,High,600
5097,17.45,78.68,478.0,0.287,52.11513632241162,78.44141283104987,0.6211513632241162,53.47,High,601
6961,17.545,78.5,599.0,0.428,54.43516273621218,91.88972444162191,0.6443516273621217,53.46,High,602
6177,17.505,78.58,558.0,0.608,60.52264404764216,86.0344634604297,0.7052264404764217,53.42,High,603
6569,17.525,78.54,575.0,0.685,58.90524871042747,89.17398453065434,0.6890524871042747,53.41,High,604
233,17.21,78.36,598.0,0.127,41.97786927811603,94.77176177495001,0.5197786927811603,53.32,High,605
41,17.2,78.4,591.0,0.369,43.26411202400557,95.19565075102334,0.5326411202400556,53.28,High,606
625,17.23,78.32,578.0,0.207,41.3703658380589,93.35575399666972,0.513703658380589,53.26,High,607
7249,17.56,78.44,602.0,0.438,48.68217863304391,94.58438383159046,0.586821786330439,53.25,High,608
6817,17.54,78.28,531.0,0.282,35.764916866525965,91.09139350189628,0.4576491686652596,53.25,High,609
5913,17.495,78.26,538.0,0.209,39.35414043656576,89.71014759052329,0.49354140436565763,53.15,High,610
4009,17.4,78.24,548.0,0.085,43.165247886596006,88.20857891828378,0.53165247886596,53.08,High,611
3313,17.365,78.26,564.0,0.308,47.62901337935885,89.71014759052329,0.5762901337935886,53.07,High,612
2417,17.32,78.28,576.0,0.399,49.064809553700975,91.09139350189628,0.5906480955370097,53.06,High,613
7161,17.555,78.5,591.0,0.418,51.31234890124922,91.88972444162191,0.6131234890124921,53.01,High,614
577,17.225,78.58,538.0,0.311,49.40527423928365,86.0344634604297,0.5940527423928365,53.0,High,615
6385,17.515,78.62,518.0,0.323,51.99141554900924,82.78991418004858,0.6199141554900924,52.99,High,616
433,17.22,78.36,589.0,0.444,44.371266706242864,94.77176177495001,0.5437126670624287,52.94,High,617
4017,17.4,78.28,566.0,0.773,52.647436848536046,91.09139350189628,0.6264743684853604,52.92,High,618
7353,17.565,78.46,597.0,0.421,47.98595528784865,93.90595639097702,0.5798595528784865,52.9,High,619
4497,17.42,78.68,461.0,0.774,55.005817199849695,78.44141283104987,0.650058171998497,52.9,High,620
7225,17.56,78.32,545.0,0.517,37.35926716858596,93.35575399666972,0.4735926716858596,52.85,High,621
777,17.235,78.58,550.0,0.312,52.17772804583354,86.0344634604297,0.6217772804583355,52.82,High,622
1081,17.25,78.6,550.0,0.192,53.72451544614438,84.40458373703939,0.6372451544614438,52.72,High,623
249,17.21,78.44,616.0,0.291,48.68217863304286,94.58438383159046,0.5868217863304286,52.7,High,624
457,17.22,78.48,592.0,0.689,52.945270574632964,93.00002243586103,0.6294527057463297,52.65,High,625
265,17.21,78.52,570.0,0.484,49.2648783080179,90.60342545155716,0.592648783080179,52.63,High,626
7017,17.55,78.28,532.0,0.251,34.16843419084945,91.09139350189628,0.44168434190849454,52.58,High,627
521,17.225,78.3,558.0,0.229,37.64134984159631,92.3170321271748,0.4764134984159631,52.57,High,628
1817,17.29,78.28,559.0,0.496,45.212775766055046,91.09139350189628,0.5521277576605506,52.49,High,629
7145,17.555,78.42,599.0,0.644,48.91325271498628,95.01797403480373,0.5891325271498628,52.47,High,630
5889,17.49,78.64,501.0,0.551,54.089303959159565,81.23170222284651,0.6408930395915957,52.44,High,631
6417,17.52,78.28,546.0,0.34,39.00506557102974,91.09139350189628,0.4900506557102974,52.41,High,632
6929,17.545,78.34,567.0,0.68,43.026594796176596,94.18102451020036,0.530265947961766,52.38,High,633
6113,17.505,78.26,537.0,0.235,37.99327710770716,89.71014759052329,0.4799327710770716,52.36,High,634
5713,17.485,78.26,543.0,0.3,40.66689100331736,89.71014759052329,0.5066689100331736,52.36,High,635
2217,17.31,78.28,564.0,0.594,47.893164608835946,91.09139350189628,0.5789316460883595,52.33,High,636
6473,17.52,78.56,570.0,0.66,58.636627306952974,87.63791736654338,0.6863662730695297,52.32,High,637
377,17.215,78.58,540.0,0.204,46.680770042132025,86.0344634604297,0.5668077004213202,52.29,High,638
6921,17.545,78.3,555.0,0.314,37.64134984159631,92.3170321271748,0.4764134984159631,52.22,High,639
7217,17.56,78.28,532.0,0.201,32.60644227703645,91.09139350189628,0.4260644227703645,52.22,High,640
6833,17.54,78.36,593.0,0.609,46.81751338410628,94.77176177495001,0.5681751338410628,52.21,High,641
6617,17.53,78.28,536.0,0.419,37.38217478486496,91.09139350189628,0.4738217478486495,52.21,High,642
7649,17.58,78.44,612.0,0.081,42.993402951395524,94.58438383159046,0.5299340295139553,52.17,High,643
3513,17.375,78.26,557.0,0.53,47.87465096924106,89.71014759052329,0.5787465096924106,52.16,High,644
7065,17.55,78.52,610.0,0.117,52.30475780228333,90.60342545155716,0.6230475780228333,52.12,High,645
681,17.23,78.6,529.0,0.282,48.49756915082619,84.40458373703939,0.5849756915082618,52.04,High,646
2393,17.315,78.66,488.0,0.706,56.03649831592991,79.76975306497205,0.6603649831592991,52.04,High,647
273,17.21,78.56,547.0,0.365,47.00515147817774,87.63791736654338,0.5700515147817773,52.02,High,648
4697,17.43,78.68,473.0,0.652,54.21364894384541,78.44141283104987,0.6421364894384541,51.99,High,649
369,17.215,78.54,564.0,0.485,49.79709386045601,89.17398453065434,0.5979709386045601,51.98,High,650
345,17.215,78.42,617.0,0.432,48.91325271498525,95.01797403480373,0.5891325271498524,51.96,High,651
7721,17.585,78.3,545.0,0.108,30.796333774773966,92.3170321271748,0.40796333774773963,51.86,High,652
761,17.235,78.5,578.0,1.121,57.612936186862136,91.88972444162191,0.6761293618686213,51.76,High,653
169,17.205,78.54,567.0,0.313,46.881754073556216,89.17398453065434,0.5688175407355621,51.61,High,654
153,17.205,78.46,599.0,0.539,47.985955287847595,93.90595639097702,0.579859552878476,51.6,High,655
6865,17.54,78.52,605.0,0.439,55.41176168996051,90.60342545155716,0.654117616899605,51.53,High,656
137,17.205,78.38,595.0,0.476,42.80817030931854,95.11287515155512,0.5280817030931855,51.48,High,657
33,17.2,78.36,593.0,0.279,39.65591604544047,94.77176177495001,0.49655916045440474,51.46,High,658
3609,17.38,78.24,558.0,0.127,43.306426779137695,88.20857891828378,0.533064267791377,51.46,High,659
7321,17.565,78.3,544.0,0.361,34.10171026160498,92.3170321271748,0.4410171026160498,51.45,High,660
7545,17.575,78.42,613.0,0.232,43.32672976489064,95.01797403480373,0.5332672976489065,51.4,High,661
6737,17.535,78.38,624.0,0.507,50.617242964640745,95.11287515155512,0.6061724296464075,51.35,High,662
6913,17.545,78.26,527.0,0.176,32.377945000790916,89.71014759052329,0.4237794500079091,51.34,High,663
6313,17.515,78.26,536.0,0.287,36.60018487186997,89.71014759052329,0.4660018487186997,51.33,High,664
6713,17.535,78.26,529.0,0.228,33.778298604496925,89.71014759052329,0.4377829860449693,51.33,High,665
5593,17.475,78.66,494.0,0.529,52.88146239390261,79.76975306497205,0.6288146239390261,51.2,High,666
161,17.205,78.5,586.0,0.523,48.27005933729405,91.88972444162191,0.5827005933729406,51.19,High,667
7521,17.575,78.3,545.0,0.278,32.41405908806428,92.3170321271748,0.42414059088064276,51.19,High,668
145,17.205,78.42,601.0,0.601,46.07196213653439,95.01797403480373,0.5607196213653438,51.14,High,669
425,17.22,78.32,582.0,0.271,39.342915765307566,93.35575399666972,0.4934291576530757,51.13,High,670
3113,17.355,78.26,568.0,0.446,47.22368926547269,89.71014759052329,0.572236892654727,51.12,High,671
65,17.2,78.52,576.0,0.401,46.31574084522072,90.60342545155716,0.5631574084522073,51.06,High,672
2697,17.33,78.68,492.0,0.418,53.24546050173129,78.44141283104987,0.6324546050173129,51.04,High,673
321,17.215,78.3,560.0,0.27,35.84841390265896,92.3170321271748,0.4584841390265896,51.03,High,674
1417,17.27,78.28,551.0,0.608,42.20130291757941,91.09139350189628,0.5220130291757941,51.02,High,675
7449,17.57,78.44,611.0,0.388,45.78319344061465,94.58438383159046,0.5578319344061465,51.02,High,676
6513,17.525,78.26,532.0,0.302,35.190291570168114,89.71014759052329,0.45190291570168106,51.0,High,677
817,17.24,78.28,565.0,0.123,37.38217478486437,91.09139350189628,0.4738217478486437,50.98,High,678
6809,17.54,78.24,519.0,0.029,30.53489639263462,88.20857891828378,0.40534896392634623,50.96,High,679
7033,17.55,78.36,580.0,0.818,44.37126670624373,94.77176177495001,0.5437126670624374,50.84,High,680
1689,17.28,78.64,519.0,0.468,54.08930395915885,81.23170222284651,0.6408930395915884,50.79,High,681
1617,17.28,78.28,565.0,0.515,43.73928130451394,91.09139350189628,0.5373928130451393,50.78,High,682
5297,17.46,78.68,481.0,0.473,50.838576658058436,78.44141283104987,0.6083857665805843,50.78,High,683
177,17.205,78.58,539.0,0.237,44.0265193810327,86.0344634604297,0.540265193810327,50.77,High,684
2897,17.34,78.68,473.0,0.79,54.2136489438451,78.44141283104987,0.642136489438451,50.77,High,685
7849,17.59,78.44,611.0,0.103,40.32947844858057,94.58438383159046,0.5032947844858058,50.75,High,686
7641,17.58,78.4,614.0,0.164,40.70261849141012,95.19565075102334,0.5070261849141012,50.73,High,687
6481,17.52,78.6,540.0,0.568,53.72451544614531,84.40458373703939,0.637245154461453,50.73,High,688
5513,17.475,78.26,548.0,0.484,41.91548774522258,89.71014759052329,0.5191548774522258,50.72,High,689
3809,17.39,78.24,555.0,0.264,43.306426779137716,88.20857891828378,0.5330642677913772,50.65,High,690
6969,17.545,78.54,602.0,0.24,52.789597771990074,89.17398453065434,0.6278959777199008,50.63,High,691
6281,17.51,78.6,550.0,0.585,56.32521612325847,84.40458373703939,0.6632521612325847,50.59,High,692
7329,17.565,78.34,555.0,0.811,38.64505195853758,94.18102451020036,0.48645051958537583,50.58,High,693
7921,17.595,78.3,549.0,0.113,29.25742571131543,92.3170321271748,0.3925742571131543,50.5,High,694
7745,17.585,78.42,613.0,0.182,40.69524289835036,95.01797403480373,0.5069524289835036,50.49,High,695
7345,17.565,78.42,622.0,0.369,46.071962136535376,95.01797403480373,0.5607196213653538,50.4,High,696
4513,17.425,78.26,588.0,0.207,46.66468029809347,89.71014759052329,0.5666468029809347,50.29,High,697
281,17.21,78.6,530.0,0.171,43.40237798523519,84.40458373703939,0.5340237798523519,50.28,High,698
7553,17.575,78.46,595.0,0.58,45.0716201110768,93.90595639097702,0.550716201110768,50.28,High,699
4113,17.405,78.26,552.0,0.809,47.629013379358966,89.71014759052329,0.5762901337935897,50.24,High,700
1489,17.27,78.64,520.0,0.399,51.99744564118282,81.23170222284651,0.6199744564118281,50.2,High,701
489,17.22,78.64,503.0,0.02,41.071659293356774,81.23170222284651,0.5107165929335677,50.2,High,702
7945,17.595,78.42,606.0,0.181,38.191964792645564,95.01797403480373,0.48191964792645564,50.15,High,703
5609,17.48,78.24,541.0,0.201,37.60314087826633,88.20857891828378,0.47603140878266337,50.14,High,704
7009,17.55,78.24,519.0,0.055,29.340516799463636,88.20857891828378,0.3934051679946363,50.12,High,705
2297,17.31,78.68,464.0,0.806,50.83857665805795,78.44141283104987,0.6083857665805795,50.1,High,706
6609,17.53,78.24,520.0,0.181,31.744818607255436,88.20857891828378,0.41744818607255435,50.1,High,707
3409,17.37,78.24,558.0,0.275,43.16524788659593,88.20857891828378,0.5316524788659593,50.08,High,708
1113,17.255,78.26,552.0,0.196,36.600184871869466,89.71014759052329,0.46600184871869466,50.01,High,709
7113,17.555,78.26,527.0,0.261,31.001810523175017,89.71014759052329,0.41001810523175014,49.89,Moderate,710
5113,17.455,78.26,568.0,0.412,44.157199794563766,89.71014759052329,0.5415719979456377,49.85,Moderate,711
7857,17.59,78.48,607.0,0.104,41.21010107122345,93.00002243586103,0.5121010107122345,49.83,Moderate,712
7825,17.59,78.32,555.0,0.392,31.8144876269119,93.35575399666972,0.418144876269119,49.8,Moderate,713
6089,17.5,78.64,512.0,0.566,51.99744564118358,81.23170222284651,0.6199744564118358,49.78,Moderate,714
481,17.22,78.6,537.0,0.271,45.92215364734394,84.40458373703939,0.5592215364734394,49.76,Moderate,715
7425,17.57,78.32,566.0,0.446,35.43483154518157,93.35575399666972,0.45434831545181564,49.72,Moderate,716
617,17.23,78.28,564.0,0.196,35.76491686652539,91.09139350189628,0.4576491686652539,49.65,Moderate,717
7841,17.59,78.4,613.0,0.16,38.256690952530505,95.19565075102334,0.48256690952530507,49.65,Moderate,718
8025,17.6,78.32,554.0,0.328,30.138495545231883,93.35575399666972,0.4013849554523189,49.64,Moderate,719
7417,17.57,78.28,538.0,0.319,31.091076658661166,91.09139350189628,0.41091076658661163,49.62,Moderate,720
2793,17.335,78.66,491.0,1.085,58.57405365410144,79.76975306497205,0.6857405365410144,49.61,Moderate,721
6585,17.525,78.62,523.0,0.493,49.57690153848618,82.78991418004858,0.5957690153848618,49.6,Moderate,722
6209,17.51,78.24,530.0,0.232,34.16506084329413,88.20857891828378,0.4416506084329413,49.57,Moderate,723
7441,17.57,78.4,607.0,0.553,43.264112024006494,95.19565075102334,0.5326411202400649,49.54,Moderate,724
5809,17.49,78.24,541.0,0.205,36.50077268954209,88.20857891828378,0.4650077268954209,49.54,Moderate,725
1993,17.295,78.66,520.0,0.331,52.88146239390261,79.76975306497205,0.6288146239390261,49.5,Moderate,726
1385,17.265,78.62,526.0,0.739,54.377156879447796,82.78991418004858,0.6437715687944779,49.48,Moderate,727
881,17.24,78.6,541.0,0.544,51.106498880837016,84.40458373703939,0.6110649888083701,49.47,Moderate,728
7657,17.58,78.48,608.0,0.291,43.96664146373996,93.00002243586103,0.5396664146373995,49.45,Moderate,729
7561,17.575,78.5,609.0,0.211,45.33062334358649,91.88972444162191,0.5533062334358649,49.4,Moderate,730
4209,17.41,78.24,553.0,0.413,42.88499898762848,88.20857891828378,0.5288499898762847,49.38,Moderate,731
6873,17.54,78.56,599.0,0.217,52.74665541667945,87.63791736654338,0.6274665541667945,49.38,Moderate,732
7753,17.585,78.46,619.0,0.164,42.2780370171339,93.90595639097702,0.5227803701713389,49.34,Moderate,733
7209,17.56,78.24,517.0,0.107,28.17194084497305,88.20857891828378,0.3817194084497305,49.33,Moderate,734
4713,17.435,78.26,586.0,0.305,45.96018033679252,89.71014759052329,0.5596018033679252,49.33,Moderate,735
5313,17.465,78.26,561.0,0.515,43.08405207849438,89.71014759052329,0.5308405207849438,49.32,Moderate,736
7537,17.575,78.38,607.0,0.402,40.351296520856906,95.11287515155512,0.503512965208569,49.29,Moderate,737
8049,17.6,78.44,608.0,0.168,37.80475059157705,94.58438383159046,0.47804750591577044,49.28,Moderate,738
7465,17.57,78.52,595.0,0.317,46.31574084522176,90.60342545155716,0.5631574084522176,49.28,Moderate,739
6409,17.52,78.24,526.0,0.258,32.95895494989947,88.20857891828378,0.42958954949899475,49.25,Moderate,740
121,17.205,78.3,566.0,0.282,34.101710261604374,92.3170321271748,0.44101710261604377,49.24,Moderate,741
7265,17.56,78.52,602.0,0.391,49.26487830801896,90.60342545155716,0.5926487830801895,49.21,Moderate,742
6289,17.51,78.64,523.0,0.352,49.842882138077535,81.23170222284651,0.5984288213807754,49.11,Moderate,743
49,17.2,78.44,624.0,0.413,45.783193440613644,94.58438383159046,0.5578319344061364,49.08,Moderate,744
6009,17.5,78.24,535.0,0.286,35.35016202017532,88.20857891828378,0.45350162020175316,49.04,Moderate,745
1017,17.25,78.28,560.0,0.516,39.005065571029164,91.09139350189628,0.4900506557102917,49.01,Moderate,746
6769,17.535,78.54,596.0,0.697,55.83476792416854,89.17398453065434,0.6583476792416854,48.96,Moderate,747
7625,17.58,78.32,555.0,0.591,33.582882727606105,93.35575399666972,0.4358288272760611,48.95,Moderate,748
1793,17.285,78.66,497.0,0.647,51.12415927640498,79.76975306497205,0.6112415927640498,48.86,Moderate,749
2193,17.305,78.66,496.0,0.864,54.52612610071333,79.76975306497205,0.6452612610071333,48.82,Moderate,750
2097,17.3,78.68,491.0,0.465,49.43332596731329,78.44141283104987,0.5943332596731329,48.81,Moderate,751
5793,17.485,78.66,505.0,0.536,51.12415927640562,79.76975306497205,0.6112415927640562,48.78,Moderate,752
7361,17.565,78.5,607.0,0.486,48.270059337295116,91.88972444162191,0.5827005933729512,48.74,Moderate,753
225,17.21,78.32,585.0,0.385,37.35926716858526,93.35575399666972,0.4735926716858527,48.72,Moderate,754
7633,17.58,78.36,596.0,0.415,37.42142272624574,94.77176177495001,0.4742142272624574,48.72,Moderate,755
7833,17.59,78.36,583.0,0.492,35.28774224830869,94.77176177495001,0.4528774224830869,48.68,Moderate,756
5409,17.47,78.24,547.0,0.341,38.643515080108315,88.20857891828378,0.4864351508010832,48.65,Moderate,757
4913,17.445,78.26,577.0,0.471,45.120375616954604,89.71014759052329,0.5512037561695461,48.63,Moderate,758
5209,17.46,78.24,554.0,0.309,39.608425235156716,88.20857891828378,0.49608425235156717,48.49,Moderate,759
913,17.245,78.26,555.0,0.245,35.1902915701676,89.71014759052329,0.45190291570167607,48.46,Moderate,760
7337,17.565,78.38,598.0,0.777,42.808170309319436,95.11287515155512,0.5280817030931944,48.43,Moderate,761
7313,17.565,78.26,534.0,0.249,29.661160781914365,89.71014759052329,0.3966116078191436,48.38,Moderate,762
7457,17.57,78.48,596.0,0.764,46.85342378886394,93.00002243586103,0.5685342378886394,48.35,Moderate,763
2913,17.345,78.26,574.0,0.638,46.664680298093245,89.71014759052329,0.5666468029809325,48.35,Moderate,764
73,17.2,78.56,554.0,0.522,44.25050602523575,87.63791736654338,0.5425050602523575,48.31,Moderate,765
585,17.225,78.62,518.0,0.435,44.76061495423826,82.78991418004858,0.5476061495423825,48.31,Moderate,766
7473,17.57,78.56,572.0,0.255,44.2505060252367,87.63791736654338,0.5425050602523671,48.28,Moderate,767
8057,17.6,78.48,604.0,0.174,38.59759673388665,93.00002243586103,0.48597596733886644,48.27,Moderate,768
2713,17.335,78.26,586.0,0.435,45.96018033679225,89.71014759052329,0.5596018033679224,48.19,Moderate,769
7513,17.575,78.26,527.0,0.311,28.365835658655598,89.71014759052329,0.38365835658655595,48.1,Moderate,770
8041,17.6,78.4,608.0,0.279,35.93856917877302,95.19565075102334,0.45938569178773014,48.08,Moderate,771
7409,17.57,78.24,516.0,0.204,27.038247508768563,88.20857891828378,0.3703824750876856,48.03,Moderate,772
7929,17.595,78.34,573.0,0.497,32.64855435047927,94.18102451020036,0.4264855435047927,47.9,Moderate,773
7737,17.585,78.38,611.0,0.37,37.99622043554442,95.11287515155512,0.47996220435544423,47.84,Moderate,774
7953,17.595,78.46,601.0,0.466,39.62056017981706,93.90595639097702,0.49620560179817064,47.7,Moderate,775
7273,17.56,78.56,574.0,0.454,47.00515147817873,87.63791736654338,0.5700515147817873,47.67,Moderate,776
329,17.215,78.34,580.0,0.911,40.80720905249707,94.18102451020036,0.5080720905249707,47.5,Moderate,777
6577,17.525,78.58,570.0,0.783,54.9732257416579,86.0344634604297,0.6497322574165789,47.45,Moderate,778
7761,17.585,78.5,615.0,0.183,42.51297945581396,91.88972444162191,0.5251297945581396,47.41,Moderate,779
417,17.22,78.28,571.0,0.265,34.168434190848885,91.09139350189628,0.4416843419084889,47.3,Moderate,780
3905,17.395,78.22,549.0,0.271,38.97294429822086,86.62504570746498,0.4897294429822086,47.28,Moderate,781
1289,17.26,78.64,516.0,0.669,49.842882138077535,81.23170222284651,0.5984288213807754,47.25,Moderate,782
7569,17.575,78.54,581.0,0.447,44.06497594532202,89.17398453065434,0.5406497594532202,47.14,Moderate,783
7729,17.585,78.34,579.0,0.604,34.55349168967813,94.18102451020036,0.4455349168967813,47.14,Moderate,784
2497,17.32,78.68,480.0,0.978,52.115136322411196,78.44141283104987,0.6211513632241119,47.12,Moderate,785
6673,17.53,78.56,591.0,0.765,55.686521622541676,87.63791736654338,0.6568652162254167,47.11,Moderate,786
2513,17.325,78.26,585.0,0.529,45.12037561695429,89.71014759052329,0.5512037561695429,47.06,Moderate,787
6489,17.52,78.64,525.0,0.428,47.65013118188659,81.23170222284651,0.576501311818866,47.06,Moderate,788
5993,17.495,78.66,511.0,0.536,49.276564623925225,79.76975306497205,0.5927656462392522,47.05,Moderate,789
793,17.235,78.66,489.0,0.411,41.428999509175455,79.76975306497205,0.5142899950917545,47.05,Moderate,790
1697,17.28,78.68,479.0,0.669,46.312734678396886,78.44141283104987,0.5631273467839688,47.01,Moderate,791
985,17.245,78.62,557.0,0.277,49.57690153848533,82.78991418004858,0.5957690153848533,47.0,Moderate,792
7937,17.595,78.38,614.0,0.294,35.75588609202454,95.11287515155512,0.45755886092024545,46.97,Moderate,793
6977,17.545,78.58,596.0,0.126,49.40527423928365,86.0344634604297,0.5940527423928365,46.96,Moderate,794
81,17.2,78.6,536.0,0.316,40.957818976567054,84.40458373703939,0.5095781897656706,46.96,Moderate,795
7169,17.555,78.54,601.0,0.503,49.79709386045706,89.17398453065434,0.5979709386045706,46.92,Moderate,796
25,17.2,78.32,583.0,0.509,35.43483154518089,93.35575399666972,0.4543483154518089,46.91,Moderate,797
